grant_id,plan_id,emp_id,participant_group,grant_type,award_type,grant_date,shares_granted,psu_max_multiplier,stock_price_at_grant_usd,strike_price_usd,grant_date_fv_per_share_usd,vest_start_date,vest_months_total,cliff_months,vest_frequency,performance_period_end
G-000186,P-2019,E-0679,staff,annual_refresh,rsu,2021-02-15,1169,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000187,P-2019,E-0686,staff,annual_refresh,rsu,2021-02-15,1015,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000188,P-2019,E-0693,staff,annual_refresh,rsu,2021-02-15,3300,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000189,P-2019,E-0695,staff,annual_refresh,rsu,2021-02-15,1054,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000190,P-2019,E-0699,staff,annual_refresh,rsu,2021-02-15,1252,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000191,P-2019,E-0711,staff,annual_refresh,rsu,2021-02-15,1290,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000192,P-2019,E-0712,staff,annual_refresh,rsu,2021-02-15,2372,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000193,P-2019,E-0714,staff,annual_refresh,rsu,2021-02-15,2995,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000194,P-2019,E-0717,staff,annual_refresh,rsu,2021-02-15,1040,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000195,P-2019,E-0718,staff,annual_refresh,rsu,2021-02-15,1005,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000196,P-2019,E-0720,management,annual_refresh,rsu,2021-02-15,3464,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000197,P-2019,E-0725,staff,annual_refresh,rsu,2021-02-15,2630,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000198,P-2019,E-0731,staff,annual_refresh,rsu,2021-02-15,1159,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000199,P-2019,E-0733,management,annual_refresh,rsu,2021-02-15,9842,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000200,P-2019,E-0737,staff,annual_refresh,rsu,2021-02-15,2101,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000201,P-2019,E-0738,staff,annual_refresh,rsu,2021-02-15,2030,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000202,P-2019,E-0745,staff,annual_refresh,rsu,2021-02-15,1113,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000203,P-2019,E-0746,management,annual_refresh,rsu,2021-02-15,18171,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000204,P-2019,E-0756,staff,annual_refresh,rsu,2021-02-15,2640,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000205,P-2019,E-0758,staff,annual_refresh,rsu,2021-02-15,1263,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000206,P-2019,E-0765,staff,annual_refresh,rsu,2021-02-15,1787,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000208,P-2019,E-0767,staff,annual_refresh,rsu,2021-02-15,1735,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000209,P-2019,E-0772,staff,annual_refresh,rsu,2021-02-15,1034,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000210,P-2019,E-0775,staff,annual_refresh,rsu,2021-02-15,2470,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000212,P-2019,E-0783,staff,annual_refresh,rsu,2021-02-15,1107,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000213,P-2019,E-0784,staff,annual_refresh,rsu,2021-02-15,1024,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000214,P-2019,E-0791,management,annual_refresh,rsu,2021-02-15,3467,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000215,P-2019,E-0795,staff,annual_refresh,rsu,2021-02-15,1049,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000216,P-2019,E-0803,management,annual_refresh,rsu,2021-02-15,3857,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000217,P-2019,E-0806,staff,annual_refresh,rsu,2021-02-15,1073,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000218,P-2019,E-0814,staff,annual_refresh,rsu,2021-02-15,1224,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000219,P-2019,E-0820,management,annual_refresh,rsu,2021-02-15,8802,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000220,P-2019,E-0828,staff,annual_refresh,rsu,2021-02-15,3225,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000221,P-2019,E-0832,management,annual_refresh,rsu,2021-02-15,9331,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000222,P-2019,E-0833,staff,annual_refresh,rsu,2021-02-15,2077,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000223,P-2019,E-0835,staff,annual_refresh,rsu,2021-02-15,1009,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000224,P-2019,E-0839,staff,annual_refresh,rsu,2021-02-15,1946,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000225,P-2019,E-0842,management,annual_refresh,rsu,2021-02-15,4714,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000227,P-2019,E-0847,staff,annual_refresh,rsu,2021-02-15,1577,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000228,P-2019,E-0859,staff,annual_refresh,rsu,2021-02-15,1788,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000229,P-2019,E-0865,management,annual_refresh,rsu,2021-02-15,21034,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000230,P-2019,E-0868,staff,annual_refresh,rsu,2021-02-15,1558,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000231,P-2019,E-0871,management,annual_refresh,rsu,2021-02-15,3782,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000232,P-2019,E-0873,management,annual_refresh,rsu,2021-02-15,4489,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000233,P-2019,E-0874,staff,annual_refresh,rsu,2021-02-15,1327,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000234,P-2019,E-0881,staff,annual_refresh,rsu,2021-02-15,2892,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000235,P-2019,E-0885,staff,annual_refresh,rsu,2021-02-15,2699,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000236,P-2019,E-0890,staff,annual_refresh,rsu,2021-02-15,1210,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000238,P-2019,E-0892,staff,annual_refresh,rsu,2021-02-15,2605,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000239,P-2019,E-0897,management,annual_refresh,rsu,2021-02-15,19131,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000240,P-2019,E-0898,staff,annual_refresh,rsu,2021-02-15,1318,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000241,P-2019,E-0899,management,annual_refresh,rsu,2021-02-15,4242,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000242,P-2019,E-0901,staff,annual_refresh,rsu,2021-02-15,1077,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000243,P-2019,E-0903,staff,annual_refresh,rsu,2021-02-15,3248,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000244,P-2019,E-0905,staff,annual_refresh,rsu,2021-02-15,2072,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000245,P-2019,E-0911,staff,annual_refresh,rsu,2021-02-15,1116,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000246,P-2019,E-0912,staff,annual_refresh,rsu,2021-02-15,1878,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000247,P-2019,E-0918,staff,annual_refresh,rsu,2021-02-15,950,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000248,P-2019,E-0922,staff,annual_refresh,rsu,2021-02-15,917,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000249,P-2019,E-0923,staff,annual_refresh,rsu,2021-02-15,2759,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000250,P-2019,E-0925,management,annual_refresh,rsu,2021-02-15,3434,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000251,P-2019,E-0926,staff,annual_refresh,rsu,2021-02-15,1148,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000253,P-2019,E-0931,staff,annual_refresh,rsu,2021-02-15,1164,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000254,P-2019,E-0932,staff,annual_refresh,rsu,2021-02-15,1113,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000255,P-2019,E-0933,staff,annual_refresh,rsu,2021-02-15,1084,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000256,P-2019,E-0944,staff,annual_refresh,rsu,2021-02-15,1151,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000257,P-2019,E-0947,staff,annual_refresh,rsu,2021-02-15,2494,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000258,P-2019,E-0948,management,annual_refresh,rsu,2021-02-15,3699,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000259,P-2019,E-0951,staff,annual_refresh,rsu,2021-02-15,2346,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000260,P-2019,E-0953,staff,annual_refresh,rsu,2021-02-15,1552,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000261,P-2019,E-0956,management,annual_refresh,rsu,2021-02-15,4763,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000262,P-2019,E-0958,staff,annual_refresh,rsu,2021-02-15,2793,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000263,P-2019,E-0965,staff,annual_refresh,rsu,2021-02-15,995,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000264,P-2019,E-0967,staff,annual_refresh,rsu,2021-02-15,962,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000265,P-2019,E-0969,staff,annual_refresh,rsu,2021-02-15,1934,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000266,P-2019,E-0971,staff,annual_refresh,rsu,2021-02-15,1307,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000267,P-2019,E-0973,staff,annual_refresh,rsu,2021-02-15,2801,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000268,P-2019,E-0976,staff,annual_refresh,rsu,2021-02-15,1983,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000269,P-2019,E-0978,staff,annual_refresh,rsu,2021-02-15,1466,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000270,P-2019,E-0980,staff,annual_refresh,rsu,2021-02-15,1453,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000271,P-2019,E-0982,staff,annual_refresh,rsu,2021-02-15,1040,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000272,P-2019,E-0985,management,annual_refresh,rsu,2021-02-15,20499,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000273,P-2019,E-0988,staff,annual_refresh,rsu,2021-02-15,1422,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000274,P-2019,E-0990,staff,annual_refresh,rsu,2021-02-15,2083,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000275,P-2019,E-0993,staff,annual_refresh,rsu,2021-02-15,3356,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000276,P-2019,E-0995,staff,annual_refresh,rsu,2021-02-15,1223,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000277,P-2019,E-1000,management,annual_refresh,rsu,2021-02-15,9155,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000278,P-2019,E-1001,management,annual_refresh,rsu,2021-02-15,9757,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000279,P-2019,E-1006,staff,annual_refresh,rsu,2021-02-15,1155,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000280,P-2019,E-1007,staff,annual_refresh,rsu,2021-02-15,3208,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000281,P-2019,E-1011,management,annual_refresh,rsu,2021-02-15,9444,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000282,P-2019,E-1013,staff,annual_refresh,rsu,2021-02-15,1069,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000283,P-2019,E-1019,staff,annual_refresh,rsu,2021-02-15,990,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000284,P-2019,E-1024,staff,annual_refresh,rsu,2021-02-15,1811,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000285,P-2019,E-1025,staff,annual_refresh,rsu,2021-02-15,1642,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000286,P-2019,E-1028,staff,annual_refresh,rsu,2021-02-15,1789,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000287,P-2019,E-1029,staff,annual_refresh,rsu,2021-02-15,1272,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000288,P-2019,E-1031,management,annual_refresh,rsu,2021-02-15,19029,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000289,P-2019,E-1033,staff,annual_refresh,rsu,2021-02-15,1664,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000290,P-2019,E-1034,staff,annual_refresh,rsu,2021-02-15,2377,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000291,P-2019,E-1035,management,annual_refresh,rsu,2021-02-15,3449,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000292,P-2019,E-1036,staff,annual_refresh,rsu,2021-02-15,1650,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000293,P-2019,E-1042,staff,annual_refresh,rsu,2021-02-15,1003,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000294,P-2019,E-1049,staff,annual_refresh,rsu,2021-02-15,1495,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000295,P-2019,E-1052,staff,annual_refresh,rsu,2021-02-15,3274,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000296,P-2019,E-1059,staff,annual_refresh,rsu,2021-02-15,1123,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000297,P-2019,E-1061,management,annual_refresh,rsu,2021-02-15,7334,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000298,P-2019,E-1063,staff,annual_refresh,rsu,2021-02-15,2055,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000299,P-2019,E-1071,management,annual_refresh,rsu,2021-02-15,4158,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000300,P-2019,E-1076,staff,annual_refresh,rsu,2021-02-15,1090,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000301,P-2019,E-1080,management,annual_refresh,rsu,2021-02-15,4596,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000302,P-2019,E-1082,staff,annual_refresh,rsu,2021-02-15,935,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000303,P-2019,E-1083,staff,annual_refresh,rsu,2021-02-15,2852,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000304,P-2019,E-1087,staff,annual_refresh,rsu,2021-02-15,1968,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000305,P-2019,E-1089,management,annual_refresh,rsu,2021-02-15,9292,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000306,P-2019,E-1091,staff,annual_refresh,rsu,2021-02-15,1358,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000307,P-2019,E-1092,staff,annual_refresh,rsu,2021-02-15,952,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000308,P-2019,E-1096,staff,annual_refresh,rsu,2021-02-15,1179,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000309,P-2019,E-1097,management,annual_refresh,rsu,2021-02-15,7273,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000310,P-2019,E-1105,management,annual_refresh,rsu,2021-02-15,4663,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000311,P-2019,E-1113,staff,annual_refresh,rsu,2021-02-15,1563,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000312,P-2019,E-1115,staff,annual_refresh,rsu,2021-02-15,2604,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000313,P-2019,E-1116,staff,annual_refresh,rsu,2021-02-15,1652,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000314,P-2019,E-1118,staff,annual_refresh,rsu,2021-02-15,2930,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000315,P-2019,E-1125,staff,annual_refresh,rsu,2021-02-15,2284,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000316,P-2019,E-1126,staff,annual_refresh,rsu,2021-02-15,3148,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000317,P-2019,E-1130,management,annual_refresh,rsu,2021-02-15,3565,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000318,P-2019,E-1132,staff,annual_refresh,rsu,2021-02-15,998,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000319,P-2019,E-1138,staff,annual_refresh,rsu,2021-02-15,1158,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000320,P-2019,E-1141,staff,annual_refresh,rsu,2021-02-15,1078,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000321,P-2019,E-1148,management,annual_refresh,rsu,2021-02-15,3704,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000322,P-2019,E-1151,staff,annual_refresh,rsu,2021-02-15,3128,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000323,P-2019,E-1153,staff,annual_refresh,rsu,2021-02-15,2344,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000324,P-2019,E-1156,staff,annual_refresh,rsu,2021-02-15,1245,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000325,P-2019,E-1160,management,annual_refresh,rsu,2021-02-15,4815,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000326,P-2019,E-1163,staff,annual_refresh,rsu,2021-02-15,1048,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000327,P-2019,E-1165,staff,annual_refresh,rsu,2021-02-15,1313,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000328,P-2019,E-1166,staff,annual_refresh,rsu,2021-02-15,1959,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000329,P-2019,E-1167,staff,annual_refresh,rsu,2021-02-15,1092,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000330,P-2019,E-1173,staff,annual_refresh,rsu,2021-02-15,1928,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000331,P-2019,E-1174,management,annual_refresh,rsu,2021-02-15,7985,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000332,P-2019,E-1176,staff,annual_refresh,rsu,2021-02-15,1647,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000333,P-2019,E-1177,staff,annual_refresh,rsu,2021-02-15,2954,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000334,P-2019,E-1179,staff,annual_refresh,rsu,2021-02-15,1457,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000335,P-2019,E-1181,management,annual_refresh,rsu,2021-02-15,8315,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000336,P-2019,E-1191,staff,annual_refresh,rsu,2021-02-15,2976,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000337,P-2019,E-1192,staff,annual_refresh,rsu,2021-02-15,1722,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000338,P-2019,E-1193,staff,annual_refresh,rsu,2021-02-15,1821,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000339,P-2019,E-1194,staff,annual_refresh,rsu,2021-02-15,2081,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000340,P-2019,E-1197,staff,annual_refresh,rsu,2021-02-15,1024,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000341,P-2019,E-1198,staff,annual_refresh,rsu,2021-02-15,1662,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000343,P-2019,E-1202,staff,annual_refresh,rsu,2021-02-15,2858,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000344,P-2019,E-1207,staff,annual_refresh,rsu,2021-02-15,1825,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000345,P-2019,E-1209,staff,annual_refresh,rsu,2021-02-15,1026,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000346,P-2019,E-1211,staff,annual_refresh,rsu,2021-02-15,993,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000347,P-2019,E-1212,staff,annual_refresh,rsu,2021-02-15,3314,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000348,P-2019,E-1214,staff,annual_refresh,rsu,2021-02-15,2122,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000349,P-2019,E-1215,staff,annual_refresh,rsu,2021-02-15,1145,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000350,P-2019,E-1216,staff,annual_refresh,rsu,2021-02-15,2801,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000351,P-2019,E-1218,staff,annual_refresh,rsu,2021-02-15,2123,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000352,P-2019,E-1228,staff,annual_refresh,rsu,2021-02-15,3324,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000353,P-2019,E-1229,staff,annual_refresh,rsu,2021-02-15,3119,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000354,P-2019,E-1233,staff,annual_refresh,rsu,2021-02-15,2290,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000355,P-2019,E-1237,staff,annual_refresh,rsu,2021-02-15,984,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000357,P-2019,E-1240,staff,annual_refresh,rsu,2021-02-15,3169,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000358,P-2019,E-1246,management,annual_refresh,rsu,2021-02-15,3898,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000359,P-2019,E-1250,staff,annual_refresh,rsu,2021-02-15,1014,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000360,P-2019,E-1254,staff,annual_refresh,rsu,2021-02-15,1290,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000361,P-2019,E-1258,staff,annual_refresh,rsu,2021-02-15,1855,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000362,P-2019,E-1259,staff,annual_refresh,rsu,2021-02-15,1089,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000363,P-2019,E-1263,staff,annual_refresh,rsu,2021-02-15,977,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000364,P-2019,E-1264,management,annual_refresh,rsu,2021-02-15,3706,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000365,P-2019,E-1265,staff,annual_refresh,rsu,2021-02-15,3344,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000366,P-2019,E-1266,management,annual_refresh,rsu,2021-02-15,4549,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000367,P-2019,E-1267,management,annual_refresh,rsu,2021-02-15,3430,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000368,P-2019,E-1268,staff,annual_refresh,rsu,2021-02-15,1274,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000369,P-2019,E-1270,staff,annual_refresh,rsu,2021-02-15,1118,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000370,P-2019,E-1271,staff,annual_refresh,rsu,2021-02-15,1712,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000371,P-2019,E-1278,staff,annual_refresh,rsu,2021-02-15,1967,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000372,P-2019,E-1281,staff,annual_refresh,rsu,2021-02-15,1154,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000373,P-2019,E-1284,management,annual_refresh,rsu,2021-02-15,9039,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000374,P-2019,E-1289,staff,annual_refresh,rsu,2021-02-15,1749,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000375,P-2019,E-1290,staff,annual_refresh,rsu,2021-02-15,1866,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000376,P-2019,E-1291,staff,annual_refresh,rsu,2021-02-15,1979,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000377,P-2019,E-1293,staff,annual_refresh,rsu,2021-02-15,2771,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000378,P-2019,E-1297,management,annual_refresh,rsu,2021-02-15,4417,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000379,P-2019,E-1304,staff,annual_refresh,rsu,2021-02-15,931,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000380,P-2019,E-1307,management,annual_refresh,rsu,2021-02-15,8197,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000381,P-2019,E-1310,staff,annual_refresh,rsu,2021-02-15,1720,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000382,P-2019,E-1313,staff,annual_refresh,rsu,2021-02-15,1876,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000383,P-2019,E-1318,staff,annual_refresh,rsu,2021-02-15,2080,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000384,P-2019,E-1319,staff,annual_refresh,rsu,2021-02-15,2488,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000385,P-2019,E-1320,staff,annual_refresh,rsu,2021-02-15,1019,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000386,P-2019,E-1322,staff,annual_refresh,rsu,2021-02-15,946,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000387,P-2019,E-1324,staff,annual_refresh,rsu,2021-02-15,3298,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000388,P-2019,E-1326,management,annual_refresh,rsu,2021-02-15,6965,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000389,P-2019,E-1327,staff,annual_refresh,rsu,2021-02-15,1251,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000390,P-2019,E-1328,staff,annual_refresh,rsu,2021-02-15,1048,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000391,P-2019,E-1336,staff,annual_refresh,rsu,2021-02-15,1446,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000392,P-2019,E-1339,staff,annual_refresh,rsu,2021-02-15,1141,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000393,P-2019,E-1341,staff,annual_refresh,rsu,2021-02-15,2114,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000394,P-2019,E-1346,staff,annual_refresh,rsu,2021-02-15,1705,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000395,P-2019,E-1347,staff,annual_refresh,rsu,2021-02-15,1241,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
G-000396,P-2019,E-1348,management,annual_refresh,rsu,2021-02-15,4762,1.0,38.0,,38.0,2021-02-15,48,12,monthly,
